Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	AFE_CHANNEL [#]	QVAR [LSB]	
2083669	11424	-4992	12464	696.864	-304.512	760.304	1	32752	
2088624	11264	-5200	12736	687.104	-317.200	776.896	0	32752	
2093579	11088	-5552	12912	676.368	-338.672	787.632	1	32752	
2098535	10912	-5984	12960	665.632	-365.024	790.560	0	32752	
2103491	10688	-6624	12992	651.968	-404.064	792.512	1	32752	
2108447	10480	-7232	13312	639.280	-441.152	812.032	0	32752	
2113403	10400	-7936	13856	634.400	-484.096	845.216	1	32752	
2118359	10592	-8720	14304	646.112	-531.920	872.544	0	32752	
2123315	10896	-9536	14784	664.656	-581.696	901.824	1	32752	
2128271	11168	-10160	15280	681.248	-619.760	932.080	0	32752	
2133228	11584	-10400	15760	706.624	-634.400	961.360	1	32752	
2138184	11904	-10256	15872	726.144	-625.616	968.192	0	32752	
2143141	12352	-9744	15728	753.472	-594.384	959.408	1	32752	
2148098	12864	-9136	15760	784.704	-557.296	961.360	0	32752	
2153053	13440	-8560	16080	819.840	-522.160	980.880	1	32752	
2158009	14192	-8000	16512	865.712	-488.000	1007.232	0	32752	
2162964	14768	-7424	16704	900.848	-452.864	1018.944	1	31760	
2167920	15136	-7024	16512	923.296	-428.464	1007.232	0	28432	
2172876	15296	-6688	15936	933.056	-407.968	972.096	1	25296	
2177832	15232	-6432	14912	929.152	-392.352	909.632	0	22720	
2182788	15104	-6320	13824	921.344	-385.520	843.264	1	20144	
2187745	14784	-6304	12656	901.824	-384.544	772.016	0	17856	
2192700	14144	-6304	11648	862.784	-384.544	710.528	1	15568	
2197657	13136	-5936	10656	801.296	-362.096	650.016	0	13328	
2202612	11904	-5584	9568	726.144	-340.624	583.648	1	10640	
2207568	10720	-5104	8736	653.920	-311.344	532.896	0	7536	
2212524	9296	-4608	8160	567.056	-281.088	497.760	1	4000	
2217480	8080	-4144	7712	492.880	-252.784	470.432	0	-112	
2222436	6992	-3776	7536	426.512	-230.336	459.696	1	-4640	
2227393	6144	-3504	7424	374.784	-213.744	452.864	0	-9408	
2232349	5536	-3344	7232	337.696	-203.984	441.152	1	-14176	
2237306	5040	-3152	6864	307.440	-192.272	418.704	0	-18720	
2242262	4752	-3056	6608	289.872	-186.416	403.088	1	-22896	
2247219	4528	-2880	6368	276.208	-175.680	388.448	0	-25744	
2252175	4528	-2688	5952	276.208	-163.968	363.072	1	-27344	
2257131	4688	-2272	5392	285.968	-138.592	328.912	0	-27344	
2262087	4816	-1840	4800	293.776	-112.240	292.800	1	-26448	
2267043	5088	-1040	4240	310.368	-63.440	258.640	0	-24976	
2271999	5408	-80	3712	329.888	-4.880	226.432	1	-23136	
2276955	5520	1008	3232	336.720	61.488	197.152	0	-21040	
2281912	5632	2288	2528	343.552	139.568	154.208	1	-18832	
2286867	5824	3344	1984	355.264	203.984	121.024	0	-16384	
2291823	6000	4160	1744	366.000	253.760	106.384	1	-13712	
2296779	6080	4608	1968	370.880	281.088	120.048	0	-10656	
2301735	5744	5136	2880	350.384	313.296	175.680	1	-7248	
2306691	5344	5568	4112	325.984	339.648	250.832	0	-3408	
2311648	4960	5616	5632	302.560	342.576	343.552	1	928	
2316604	4672	5232	6976	284.992	319.152	425.536	0	5584	
2321560	4752	4160	8272	289.872	253.760	504.592	1	10480	
2326516	5296	2400	8944	323.056	146.400	545.584	0	15552	
2331472	5984	-320	8832	365.024	-19.520	538.752	1	20592	
2336428	7760	-3264	8480	473.360	-199.104	517.280	0	25552	
2341383	9760	-5168	9104	595.360	-315.248	555.344	1	30112	
2346340	11008	-7312	10400	671.488	-446.032	634.400	0	32752	
2351295	11648	-9728	12304	710.528	-593.408	750.544	1	32752	
2356252	11872	-12304	14272	724.192	-750.544	870.592	0	32752	
2361208	11712	-14576	15296	714.432	-889.136	933.056	1	32752	
2366165	11520	-16464	15120	702.720	-1004.304	922.320	0	32752	
2371121	11456	-17552	14032	698.816	-1070.672	855.952	1	32752	
2376077	11472	-17648	12736	699.792	-1076.528	776.896	0	32752	
2381031	11344	-16928	11520	691.984	-1032.608	702.720	1	32752	
2385990	10896	-15376	10576	664.656	-937.936	645.136	0	32752	
2390944	10592	-13536	9872	646.112	-825.696	602.192	1	31744	
2395902	10304	-11440	9216	628.544	-697.840	562.176	0	27936	
2400858	10256	-9488	8480	625.616	-578.768	517.280	1	23552	
2405815	9984	-7552	7776	609.024	-460.672	474.336	0	19104	
2410771	9664	-6176	7456	589.504	-376.736	454.816	1	14480	
2415727	9584	-5472	7264	584.624	-333.792	443.104	0	9824	
2420684	9232	-5408	7344	563.152	-329.888	447.984	1	5248	
2425639	8736	-6016	7520	532.896	-366.976	458.720	0	816	
2430595	7984	-7568	7664	487.024	-461.648	467.504	1	-3360	
2435550	7456	-9952	7616	454.816	-607.072	464.576	0	-7296	
2440505	6976	-12928	7152	425.536	-788.608	436.272	1	-11056	
2445461	6544	-15888	6256	399.184	-969.168	381.616	0	-14608	
2450418	6112	-18688	5168	372.832	-1139.968	315.248	1	-17984	
2455373	6000	-21008	3712	366.000	-1281.488	226.432	0	-21104	
2460331	6064	-22800	2176	369.904	-1390.800	132.736	1	-23872	
2465286	5856	-24144	960	357.216	-1472.784	58.560	0	-26368	
2470243	5152	-24880	192	314.272	-1517.680	11.712	1	-28336	
2475200	4160	-25152	-304	253.760	-1534.272	-18.544	0	-29840	
2480156	2928	-25232	-304	178.608	-1539.152	-18.544	1	-30960	
2485113	1568	-25248	496	95.648	-1540.128	30.256	0	-31536	
2490068	64	-25088	2144	3.904	-1530.368	130.784	1	-31840	
2495024	-1760	-24656	4176	-107.360	-1504.016	254.736	0	-32032	
2499980	-3568	-23712	6128	-217.648	-1446.432	373.808	1	-32128	
2504936	-5168	-22448	7664	-315.248	-1369.328	467.504	0	-32240	
2509890	-6208	-20928	8528	-378.688	-1276.608	520.208	1	-32368	
2514847	-6448	-19408	8816	-393.328	-1183.888	537.776	0	-32400	
2519803	-5904	-17936	8736	-360.144	-1094.096	532.896	1	-32624	
2524760	-4752	-16800	8480	-289.872	-1024.800	517.280	0	-32768	
2529716	-2784	-15888	8320	-169.824	-969.168	507.520	1	-32768	
2534672	-240	-15376	8272	-14.640	-937.936	504.592	0	-32768	
2539629	2592	-15072	8272	158.112	-919.392	504.592	1	-32768	
2544585	5600	-14816	8448	341.600	-903.776	515.328	0	-32768	
2549541	8384	-14688	8448	511.424	-895.968	515.328	1	-32768	
2554498	10864	-14384	8480	662.704	-877.424	517.280	0	-32768	
2559455	12896	-13936	8160	786.656	-850.096	497.760	1	-32768	
2564411	14592	-13360	7728	890.112	-814.960	471.408	0	-32768	
2569368	15632	-12592	7248	953.552	-768.112	442.128	1	-32768	
2574324	16096	-11760	6704	981.856	-717.360	408.944	0	-32768	
2579281	16064	-11040	6368	979.904	-673.440	388.448	1	-32768	
2584237	15440	-10448	6064	941.840	-637.328	369.904	0	-32768	
2589194	14880	-10288	5872	907.680	-627.568	358.192	1	-32768	
2594149	14080	-10512	5728	858.880	-641.232	349.408	0	-32768	
2599105	13184	-11024	5712	804.224	-672.464	348.432	1	-32768	
2604061	12032	-11728	5792	733.952	-715.408	353.312	0	-32768	
2609017	10784	-12672	5968	657.824	-772.992	364.048	1	-30832	
2613973	9504	-13664	6096	579.744	-833.504	371.856	0	-27840	
2618929	8320	-14704	6160	507.520	-896.944	375.760	1	-24688	
2623885	7056	-15568	6128	430.416	-949.648	373.808	0	-21552	
2628842	5904	-16208	6064	360.144	-988.688	369.904	1	-18336	
2633798	4768	-16544	6032	290.848	-1009.184	367.952	0	-15376	
2638754	3840	-16656	5984	234.240	-1016.016	365.024	1	-12544	
2643710	3040	-16432	6096	185.440	-1002.352	371.856	0	-9968	
2648665	2464	-16144	6384	150.304	-984.784	389.424	1	-7600	
2653621	2000	-15648	6768	122.000	-954.528	412.848	0	-5552	
2658577	1808	-15136	7232	110.288	-923.296	441.152	1	-3824	
2663533	1920	-14608	7328	117.120	-891.088	447.008	0	-2128	
2668490	2032	-14224	7344	123.952	-867.664	447.984	1	-672	
2673447	2352	-13888	7072	143.472	-847.168	431.392	0	848	
2678400	2832	-13616	6896	172.752	-830.576	420.656	1	2320	
2683358	3504	-13456	6656	213.744	-820.816	406.016	0	3904	
2688314	4192	-13424	6768	255.712	-818.864	412.848	1	5488	
2693269	5024	-13440	7024	306.464	-819.840	428.464	0	6944	
2698224	5648	-13216	7472	344.528	-806.176	455.792	1	8208	
2703180	6224	-12960	7872	379.664	-790.560	480.192	0	9232	
2708137	6784	-12768	8144	413.824	-778.848	496.784	1	9984	
2713092	7184	-12640	8448	438.224	-771.040	515.328	0	10512	
2718046	7264	-12608	8720	443.104	-769.088	531.920	1	10896	
2723004	7296	-12496	8976	445.056	-762.256	547.536	0	11328	
2727961	7312	-12240	9152	446.032	-746.640	558.272	1	11760	
2732916	7104	-12144	9488	433.344	-740.784	578.768	0	12256	
2737874	6528	-12368	9984	398.208	-754.448	609.024	1	12624	
2742829	5760	-13008	10336	351.360	-793.488	630.496	0	12896	
2747787	5328	-13712	10496	325.008	-836.432	640.256	1	13104	
2752743	5280	-14576	10192	322.080	-889.136	621.712	0	13008	
2757699	5392	-15920	9664	328.912	-971.120	589.504	1	12912	
2762656	5264	-17456	9472	321.104	-1064.816	577.792	0	12640	
2767611	5280	-18864	9328	322.080	-1150.704	569.008	1	12288	
2772567	5328	-20144	9104	325.008	-1228.784	555.344	0	11712	
2777522	5360	-21152	8912	326.960	-1290.272	543.632	1	11072	
2782479	5264	-21648	9040	321.104	-1320.528	551.440	0	10336	
2787435	5008	-21456	9648	305.488	-1308.816	588.528	1	9488	
2792391	4464	-20368	10288	272.304	-1242.448	627.568	0	8800	
2797346	3888	-18992	10832	237.168	-1158.512	660.752	1	8240	
2802304	3200	-17616	10688	195.200	-1074.576	651.968	0	7952	
2807258	2736	-17312	12224	166.896	-1056.032	745.664	1	7680	
2812216	2480	-17520	12816	151.280	-1068.720	781.776	0	7584	
2817172	2608	-17952	13520	159.088	-1095.072	824.720	1	7648	
2822129	2672	-17712	14000	162.992	-1080.432	854.000	0	7856	
2827085	2960	-18544	14144	180.560	-1131.184	862.784	1	8384	
2832041	2576	-18496	14464	157.136	-1128.256	882.304	0	9296	
2836999	2384	-17888	14656	145.424	-1091.168	894.016	1	10592	
2841955	2576	-16800	15040	157.136	-1024.800	917.440	0	12368	
2846910	3280	-15376	15008	200.080	-937.936	915.488	1	14336	
2851869	4000	-13456	15200	244.000	-820.816	927.200	0	16384	
2856826	4192	-11600	15872	255.712	-707.600	968.192	1	18208	
2861782	4176	-9360	16992	254.736	-570.960	1036.512	0	19840	
2866739	4048	-6640	17952	246.928	-405.040	1095.072	1	21296	
2871694	4128	-3840	17872	251.808	-234.240	1090.192	0	22688	
2876651	4240	-1168	16688	258.640	-71.248	1017.968	1	24032	
2881607	4576	960	14864	279.136	58.560	906.704	0	25184	
2886563	4672	2144	13280	284.992	130.784	810.080	1	26208	
2891519	4256	2304	12240	259.616	140.544	746.640	0	27136	
2896474	3296	1424	11296	201.056	86.864	689.056	1	28096	
2901431	2096	-432	10816	127.856	-26.352	659.776	0	29344	
2906387	768	-2752	11040	46.848	-167.872	673.440	1	30864	
2911344	-624	-5232	11344	-38.064	-319.152	691.984	0	32752	
2916300	-1936	-7488	11280	-118.096	-456.768	688.080	1	32752	
2921255	-2720	-9616	11088	-165.920	-586.576	676.368	0	32752	
2926211	-2832	-10928	10944	-172.752	-666.608	667.584	1	32752	
2931168	-2384	-11536	10528	-145.424	-703.696	642.208	0	32752	
2936124	-1840	-11632	10320	-112.240	-709.552	629.520	1	32752	
2941081	-1584	-11440	10480	-96.624	-697.840	639.280	0	32752	
2946036	-1328	-11216	11472	-81.008	-684.176	699.792	1	32752	
2950992	-976	-11424	13168	-59.536	-696.864	803.248	0	32752	
2955949	-288	-12208	14688	-17.568	-744.688	895.968	1	32752	
2960904	944	-13328	15584	57.584	-813.008	950.624	0	32752	
2965861	2496	-14544	15760	152.256	-887.184	961.360	1	32752	
2970817	4208	-15408	15616	256.688	-939.888	952.576	0	32752	
2975774	5680	-15888	15200	346.480	-969.168	927.200	1	32752	
2980731	6544	-15760	14944	399.184	-961.360	911.584	0	32752	
2985687	6672	-15344	15024	406.992	-935.984	916.464	1	32752	
2990642	6272	-14864	15328	382.592	-906.704	935.008	0	32752	
2995599	5664	-14448	15488	345.504	-881.328	944.768	1	32752	
3000554	4944	-13920	15168	301.584	-849.120	925.248	0	32752	
3005511	4288	-13328	14192	261.568	-813.008	865.712	1	32752	
3010468	3472	-12688	12736	211.792	-773.968	776.896	0	32752	
3015422	2384	-12304	12848	145.424	-750.544	783.728	1	32752	
3020380	2896	-13008	12896	176.656	-793.488	786.656	0	32752	
3025337	3952	-14512	12976	241.072	-885.232	791.536	1	32752	
3030293	3536	-15824	13568	215.696	-965.264	827.648	0	32752	
3035249	2896	-16592	13856	176.656	-1012.112	845.216	1	32752	
3040205	3200	-17488	13328	195.200	-1066.768	813.008	0	32752	
3045160	4064	-17872	12544	247.904	-1090.192	765.184	1	32752	
3050117	4992	-17360	11744	304.512	-1058.960	716.384	0	32752	
3055072	5600	-16432	11392	341.600	-1002.352	694.912	1	32752	
3060029	5824	-15552	11792	355.264	-948.672	719.312	0	32752	
3064985	5808	-14544	12608	354.288	-887.184	769.088	1	32752	
3069942	5632	-13328	13392	343.552	-813.008	816.912	0	32752	
3074898	5296	-12288	13760	323.056	-749.568	839.360	1	32752	
3079854	4928	-11424	13920	300.608	-696.864	849.120	0	32752	
3084807	4304	-10816	14080	262.544	-659.776	858.880	1	32752	
3089764	3408	-10464	14176	207.888	-638.304	864.736	0	32752	
3094718	2416	-10288	13888	147.376	-627.568	847.168	1	26656	
3099676	1456	-10176	13504	88.816	-620.736	823.744	0	14816	
3104632	1008	-10112	13120	61.488	-616.832	800.320	1	4896	
3109588	944	-10048	12848	57.584	-612.928	783.728	0	-3504	
3114543	960	-10032	12864	58.560	-611.952	784.704	1	-10832	
3119498	1104	-9952	13184	67.344	-607.072	804.224	0	-17504	
3124454	1328	-9696	13536	81.008	-591.456	825.696	1	-23440	
3129410	1680	-9264	13872	102.480	-565.104	846.192	0	-28832	
3134367	1888	-8944	14000	115.168	-545.584	854.000	1	-32768	
3139323	2208	-8672	14016	134.688	-528.992	854.976	0	-32768	
3144276	2496	-8576	13824	152.256	-523.136	843.264	1	-32768	
3149231	2816	-8688	13568	171.776	-529.968	827.648	0	-32768	
3154188	3040	-8800	13072	185.440	-536.800	797.392	1	-32768	
3159141	3136	-8976	12384	191.296	-547.536	755.424	0	-32768	
3164098	3184	-9248	11520	194.224	-564.128	702.720	1	-32768	
3169053	2992	-9200	10736	182.512	-561.200	654.896	0	-32768	
3174009	2704	-9072	10208	164.944	-553.392	622.688	1	-32768	
3178965	2384	-8768	10112	145.424	-534.848	616.832	0	-32768	
3183920	2192	-8448	10304	133.712	-515.328	628.544	1	-32768	
3188874	2160	-8080	10928	131.760	-492.880	666.608	0	-32768	
3193832	2176	-7648	11792	132.736	-466.528	719.312	1	-32768	
3198788	2048	-7440	12576	124.928	-453.840	767.136	0	-32768	
3203743	2144	-7328	13200	130.784	-447.008	805.200	1	-32768	
3208700	2096	-7296	13520	127.856	-445.056	824.720	0	-32768	
3213655	2144	-7440	13776	130.784	-453.840	840.336	1	-32768	
3218611	2464	-7632	13856	150.304	-465.552	845.216	0	-32768	
3223567	2816	-7840	13888	171.776	-478.240	847.168	1	-32768	
3228524	3136	-8272	13968	191.296	-504.592	852.048	0	-32768	
3233480	3216	-8560	13984	196.176	-522.160	853.024	1	-32768	
3238435	3248	-8800	13824	198.128	-536.800	843.264	0	-32768	
3243391	3120	-8848	13600	190.320	-539.728	829.600	1	-32768	
3248347	2896	-8864	13296	176.656	-540.704	811.056	0	-32768	
3253303	2544	-8864	12800	155.184	-540.704	780.800	1	-32768	
3258258	2192	-8816	12208	133.712	-537.776	744.688	0	-32768	
3263214	1744	-8704	11632	106.384	-530.944	709.552	1	-32768	
3268170	1312	-8608	11264	80.032	-525.088	687.104	0	-32768	
3273126	976	-8592	11104	59.536	-524.112	677.344	1	-32768	
3278081	576	-8448	11152	35.136	-515.328	680.272	0	-32768	
3283038	144	-8368	11296	8.784	-510.448	689.056	1	-32768	
3287993	-160	-8272	11664	-9.760	-504.592	711.504	0	-32768	
3292949	-192	-7968	12000	-11.712	-486.048	732.000	1	-32768	
3297904	-256	-7488	12304	-15.616	-456.768	750.544	0	-32768	
3302861	-304	-6944	12608	-18.544	-423.584	769.088	1	-32768	
3307816	-320	-6256	12784	-19.520	-381.616	779.824	0	-32768	
3312771	-288	-5792	12832	-17.568	-353.312	782.752	1	-32768	
3317728	-256	-5536	12736	-15.616	-337.696	776.896	0	-32768	
3322683	-336	-5536	12688	-20.496	-337.696	773.968	1	-32768	
3327640	-368	-5712	12640	-22.448	-348.432	771.040	0	-32768	
3332597	-288	-6112	12704	-17.568	-372.832	774.944	1	-32768	
3337553	-224	-6736	12688	-13.664	-410.896	773.968	0	-32768	
3342509	-64	-7440	12736	-3.904	-453.840	776.896	1	-32768	
3347465	144	-8176	12576	8.784	-498.736	767.136	0	-32768	
3352420	448	-8896	12176	27.328	-542.656	742.736	1	-32768	
3357375	832	-9616	11744	50.752	-586.576	716.384	0	-32768	
3362333	1216	-10160	11216	74.176	-619.760	684.176	1	-32768	
3367290	1536	-10528	10944	93.696	-642.208	667.584	0	-32768	
3372246	1680	-10816	10720	102.480	-659.776	653.920	1	-32768	
3377202	1616	-11024	10544	98.576	-672.464	643.184	0	-32768	
3382158	1616	-10976	10560	98.576	-669.536	644.160	1	-32768	
3387114	1600	-10912	10512	97.600	-665.632	641.232	0	-32768	
3392070	1600	-10880	10544	97.600	-663.680	643.184	1	-32768	
3397026	1456	-10768	10704	88.816	-656.848	652.944	0	-32768	
3401981	1360	-10720	10880	82.960	-653.920	663.680	1	-32768	
3406936	1248	-10816	10912	76.128	-659.776	665.632	0	-32768	
3411893	1168	-10928	10752	71.248	-666.608	655.872	1	-32768	
3416849	1104	-11024	10832	67.344	-672.464	660.752	0	-31328	
3421806	1040	-11392	10896	63.440	-694.912	664.656	1	-29456	
3426762	992	-11824	11168	60.512	-721.264	681.248	0	-27680	
3431719	944	-12384	11472	57.584	-755.424	699.792	1	-26080	
3436673	896	-12832	11584	54.656	-782.752	706.624	0	-24672	
3441631	912	-13152	11424	55.632	-802.272	696.864	1	-23456	
3446592	912	-13344	10960	55.632	-813.984	668.560	0	-22256	
3451543	1120	-13584	10528	68.320	-828.624	642.208	1	-21168	
3456499	1408	-13728	10192	85.888	-837.408	621.712	0	-20048	
3461455	1648	-13744	10032	100.528	-838.384	611.952	1	-18928	
3466411	1664	-13728	9952	101.504	-837.408	607.072	0	-17712	
3471367	1648	-13600	9760	100.528	-829.600	595.360	1	-16464	
3476323	1776	-13248	9584	108.336	-808.128	584.624	0	-15088	
3481279	1792	-12960	9488	109.312	-790.560	578.768	1	-13696	
3486234	1696	-12672	9440	103.456	-772.992	575.840	0	-12336	
3491192	1600	-12528	9344	97.600	-764.208	569.984	1	-10992	
3496148	1504	-12480	9184	91.744	-761.280	560.224	0	-9776	
3501103	1472	-12480	9008	89.792	-761.280	549.488	1	-8672	
3506061	1408	-12704	8720	85.888	-774.944	531.920	0	-7600	
3511015	1376	-12848	8464	83.936	-783.728	516.304	1	-6736	
3515973	1344	-13072	8320	81.984	-797.392	507.520	0	-5952	
3520929	1360	-13520	8160	82.960	-824.720	497.760	1	-5392	
3525883	1536	-14016	7872	93.696	-854.976	480.192	0	-4864	
3530842	1872	-14304	7568	114.192	-872.544	461.648	1	-4480	
3535797	2240	-14592	7152	136.640	-890.112	436.272	0	-4112	
3540754	2592	-14736	6880	158.112	-898.896	419.680	1	-3552	
3545710	2960	-14720	6592	180.560	-897.920	402.112	0	-2768	
3550667	3216	-14736	6528	196.176	-898.896	398.208	1	-1824	
3555623	3456	-14560	6432	210.816	-888.160	392.352	0	-528	
3560579	3504	-14224	6448	213.744	-867.664	393.328	1	848	
3565535	3552	-13792	6512	216.672	-841.312	397.232	0	2416	
3570492	3504	-13584	6656	213.744	-828.624	406.016	1	4096	
3575447	3376	-13264	7024	205.936	-809.104	428.464	0	5776	
3580404	3056	-13232	7296	186.416	-807.152	445.056	1	7392	
3585360	2848	-13200	7648	173.728	-805.200	466.528	0	8880	
3590316	2736	-13168	7584	166.896	-803.248	462.624	1	10192	
3595272	2560	-13248	7504	156.160	-808.128	457.744	0	11312	
3600228	2464	-13328	7264	150.304	-813.008	443.104	1	12192	
3605185	2304	-13424	7008	140.544	-818.864	427.488	0	12896	
3610140	2176	-13536	6720	132.736	-825.696	409.920	1	13440	
3615097	2176	-13760	6784	132.736	-839.360	413.824	0	13744	
3620054	2224	-13760	6688	135.664	-839.360	407.968	1	14032	
3625010	2256	-13840	6704	137.616	-844.240	408.944	0	14176	
3629965	2304	-14000	6720	140.544	-854.000	409.920	1	14208	
3634921	2576	-14256	6672	157.136	-869.616	406.992	0	14128	
3639876	2928	-14384	6528	178.608	-877.424	398.208	1	13936	
3644833	3280	-14592	6528	200.080	-890.112	398.208	0	13760	
3649789	3616	-14624	6384	220.576	-892.064	389.424	1	13440	
3654745	3568	-14512	6304	217.648	-885.232	384.544	0	13216	
3659700	3456	-14384	6240	210.816	-877.424	380.640	1	13056	
3664657	3344	-14256	6064	203.984	-869.616	369.904	0	12752	
3669614	3520	-14096	5984	214.720	-859.856	365.024	1	12512	
3674570	3648	-13920	6016	222.528	-849.120	366.976	0	12080	
3679527	3728	-13776	6160	227.408	-840.336	375.760	1	11648	
3684483	3632	-13456	6272	221.552	-820.816	382.592	0	11232	
3689440	3424	-13232	6352	208.864	-807.152	387.472	1	10672	
3694396	3200	-12976	6496	195.200	-791.536	396.256	0	10064	
3699350	3040	-12720	6656	185.440	-775.920	406.016	1	9440	
3704307	2832	-12752	6768	172.752	-777.872	412.848	0	8416	
3709264	2592	-12848	6800	158.112	-783.728	414.800	1	7456	
3714219	2512	-13040	6816	153.232	-795.440	415.776	0	6384	
3719175	2624	-13456	6608	160.064	-820.816	403.088	1	5152	
3724131	2768	-13792	6480	168.848	-841.312	395.280	0	3872	
3729088	2896	-14304	6304	176.656	-872.544	384.544	1	2528	
3734044	3056	-14640	6320	186.416	-893.040	385.520	0	1360	
3739000	3216	-14944	6176	196.176	-911.584	376.736	1	224	
3743957	3504	-14928	5904	213.744	-910.608	360.144	0	-736	
3748914	3680	-14736	5568	224.480	-898.896	339.648	1	-1424	
3753870	3728	-14576	5456	227.408	-889.136	332.816	0	-1872	
3758825	3536	-14288	5520	215.696	-871.568	336.720	1	-2128	
3763782	3392	-13936	5808	206.912	-850.096	354.288	0	-2080	
3768738	3136	-13776	6224	191.296	-840.336	379.664	1	-1936	
3773695	2960	-13632	6560	180.560	-831.552	400.160	0	-1648	
3778651	2784	-13536	6704	169.824	-825.696	408.944	1	-1392	
3783607	2624	-13424	6752	160.064	-818.864	411.872	0	-1184	
3788564	2528	-13392	6720	154.208	-816.912	409.920	1	-1040	
3793520	2480	-13328	6768	151.280	-813.008	412.848	0	-896	
3798476	2496	-13200	7072	152.256	-805.200	431.392	1	-848	
3803433	2480	-13200	7440	151.280	-805.200	453.840	0	-768	
3808390	2352	-13216	7808	143.472	-806.176	476.288	1	-768	
3813346	2272	-13296	7920	138.592	-811.056	483.120	0	-672	
3818302	2176	-13296	7952	132.736	-811.056	485.072	1	-496	
3823258	2160	-13328	7888	131.760	-813.008	481.168	0	-384	
3828214	2160	-13424	8016	131.760	-818.864	488.976	1	-160	
3833168	2240	-13392	8112	136.640	-816.912	494.832	0	112	
3838125	2288	-13312	8208	139.568	-812.032	500.688	1	352	
3843081	2160	-13152	8288	131.760	-802.272	505.568	0	624	
3848037	2096	-13200	8496	127.856	-805.200	518.256	1	864	
3852992	2128	-13200	8944	129.808	-805.200	545.584	0	1072	
3857950	2192	-13296	9408	133.712	-811.056	573.888	1	1184	
3862904	2464	-13360	9744	150.304	-814.960	594.384	0	1296	
3867862	2576	-13264	10000	157.136	-809.104	610.000	1	1232	
3872818	2688	-13168	9920	163.968	-803.248	605.120	0	1184	
3877773	3024	-13056	9616	184.464	-796.416	586.576	1	1104	
3882730	3168	-12912	9328	193.248	-787.632	569.008	0	896	
3887685	3504	-12960	9216	213.744	-790.560	562.176	1	768	
3892642	3712	-13008	9248	226.432	-793.488	564.128	0	640	
3897598	3728	-12944	9216	227.408	-789.584	562.176	1	576	
3902555	3600	-12832	9216	219.600	-782.752	562.176	0	608	
3907511	3488	-12560	9088	212.768	-766.160	554.368	1	752	
3912468	3408	-12400	8928	207.888	-756.400	544.608	0	944	
3917423	3232	-12304	8864	197.152	-750.544	540.704	1	1104	
3922380	3040	-12096	8768	185.440	-737.856	534.848	0	1344	
3927334	2736	-12032	8832	166.896	-733.952	538.752	1	1552	
3932292	2464	-12016	8864	150.304	-732.976	540.704	0	1584	
3937248	2112	-12128	9120	128.832	-739.808	556.320	1	1696	
3942203	1840	-12400	9456	112.240	-756.400	576.816	0	1568	
3947159	1696	-12528	9792	103.456	-764.208	597.312	1	1376	
3952114	1808	-12656	9952	110.288	-772.016	607.072	0	1056	
3957070	1872	-12736	10080	114.192	-776.896	614.880	1	560	
3962027	2144	-12768	10080	130.784	-778.848	614.880	0	128	
3966983	2320	-12496	10064	141.520	-762.256	613.904	1	-256	
3971938	2624	-12400	10080	160.064	-756.400	614.880	0	-560	
3976894	2976	-12064	9856	181.536	-735.904	601.216	1	-896	
3981850	3264	-11632	9648	199.104	-709.552	588.528	0	-992	
3986807	3680	-11152	9488	224.480	-680.272	578.768	1	-1072	
3991762	3840	-10672	9696	234.240	-650.992	591.456	0	-1104	
3996719	4000	-10512	10080	244.000	-641.232	614.880	1	-1120	
4001676	4000	-10416	10544	244.000	-635.376	643.184	0	-1152	
4006631	3968	-10480	10880	242.048	-639.280	663.680	1	-1280	
4011588	3856	-10656	11056	235.216	-650.016	674.416	0	-1504	
4016543	3760	-10976	11136	229.360	-669.536	679.296	1	-1712	
4021500	3696	-11344	11200	225.456	-691.984	683.200	0	-1920	
4026456	3728	-11632	11120	227.408	-709.552	678.320	1	-2160	
4031413	3792	-11952	11040	231.312	-729.072	673.440	0	-2160	
4036369	3824	-12112	10960	233.264	-738.832	668.560	1	-2208	
4041326	4016	-12048	10960	244.976	-734.928	668.560	0	-2128	
4046281	4080	-11824	11024	248.880	-721.264	672.464	1	-1936	
4051235	4320	-11488	10880	263.520	-700.768	663.680	0	-1584	
4056193	4608	-11120	10656	281.088	-678.320	650.016	1	-1136	
4061150	4816	-10544	10400	293.776	-643.184	634.400	0	-480	
4066107	5136	-10224	10128	313.296	-623.664	617.808	1	320	
4071063	5232	-9744	9968	319.152	-594.384	608.048	0	1376	
4076018	5424	-9424	9792	330.864	-574.864	597.312	1	2416	
4080974	5440	-9232	9792	331.840	-563.152	597.312	0	3584	
4085929	5360	-9120	9984	326.960	-556.320	609.024	1	4688	
4090885	5344	-9136	10256	325.984	-557.296	625.616	0	5824	
4095841	5440	-9216	10688	331.840	-562.176	651.968	1	6896	
4100798	5312	-9424	11200	324.032	-574.864	683.200	0	7936	
4105754	5232	-9664	11792	319.152	-589.504	719.312	1	8832	
4110710	5264	-10048	12352	321.104	-612.928	753.472	0	9776	
4115667	5264	-10432	12768	321.104	-636.352	778.848	1	10608	
4120623	5440	-10832	12960	331.840	-660.752	790.560	0	11520	
4125580	5536	-11168	12896	337.696	-681.248	786.656	1	12464	
4130536	5600	-11424	12720	341.600	-696.864	775.920	0	13504	
4135492	5728	-11520	12624	349.408	-702.720	770.064	1	14656	
